node,avg_shortest_path_length,clustering_coeff
159,2.3720565149136577,0.3230769230769231
160,2.065934065934066,0.33802295446131064
161,2.693877551020408,0.41578947368421054
162,2.4709576138147566,0.35285285285285284
163,2.4222919937205654,0.39408866995073893
164,2.2982731554160125,0.21763869132290184
165,2.4489795918367347,0.373015873015873
166,2.5572998430141287,0.3116883116883117
167,2.075353218210361,0.45830485304169516
168,2.295133437990581,0.23908045977011494
169,2.3014128728414445,0.4224021592442645
170,2.6028257456828885,0.32967032967032966
171,2.326530612244898,0.1830065359477124
172,2.376766091051805,0.3508771929824561
173,2.3359497645211933,0.1975609756097561
174,2.357927786499215,0.3817733990147783
175,2.486656200941915,0.24166666666666667
176,2.6059654631083204,0.18181818181818182
177,2.378335949764521,0.17391304347826086
178,2.4411302982731553,0.3157894736842105
179,2.681318681318681,0.30303030303030304
180,2.2025117739403455,0.18492176386913228
181,2.290423861852433,0.33483483483483484
182,2.2480376766091053,0.23123123123123124
183,2.5525902668759812,0.19230769230769232
184,2.1051805337519625,0.39152542372881355
185,2.400313971742543,0.4817073170731707
186,2.0282574568288854,0.47628937348563516
187,2.4505494505494507,0.19166666666666668
188,2.4489795918367347,0.27666666666666667
189,2.5572998430141287,0.23076923076923078
190,2.3485086342229198,0.19047619047619047
191,2.3987441130298275,0.22660098522167488
192,2.229199372056515,0.49861239592969475
193,2.0298273155416013,0.4219679633867277
194,2.227629513343799,0.5198135198135199
195,2.1868131868131866,0.4752941176470588
196,2.0565149136577707,0.2420814479638009
197,1.957613814756672,0.3326890034364261
198,2.6153846153846154,0.29411764705882354
199,2.500784929356358,0.3157894736842105
200,2.6891679748822606,0.2777777777777778
201,2.2558869701726842,0.2546230440967283
202,1.9497645211930925,0.35901162790697677
203,2.135007849293564,0.39348370927318294
204,2.2543171114599687,0.41120507399577166
205,2.392464678178964,0.29523809523809524
206,2.182103610675039,0.4030612244897959
207,2.2558869701726842,0.26855600539811064
208,2.1648351648351647,0.5392156862745098
209,2.3861852433281006,0.18571428571428572
210,2.2464678178963893,0.14461538461538462
211,2.0784929356357926,0.45569620253164556
212,2.135007849293564,0.3246753246753247
213,2.23861852433281,0.5485661424606846
214,2.208791208791209,0.5400966183574879
215,2.169544740973312,0.27816091954022987
216,2.6028257456828885,0.28205128205128205
217,2.161695447409733,0.23444160272804773
218,2.194662480376766,0.2172549019607843
219,2.095761381475667,0.2945645821157218
220,2.172684458398744,0.30824949698189136
221,2.205651491365777,0.2964705882352941
222,2.2354788069073783,0.333950046253469
223,2.1993720565149135,0.31934731934731936
224,2.0910518053375196,0.25353535353535356
225,2.390894819466248,0.26461538461538464
226,2.216640502354788,0.23554421768707484
227,2.2354788069073783,0.15584415584415584
228,2.19309262166405,0.5601503759398496
229,2.3218210361067504,0.5106685633001422
230,1.8398744113029828,0.3455035163848571
231,1.9513343799058085,0.41781496062992124
232,1.9905808477237048,0.3891543239369326
233,2.1773940345368916,0.5391275391275391
234,2.130298273155416,0.3591893780573026
235,1.8492935635792778,0.3636006289308176
236,2.100470957613815,0.39097744360902253
237,1.901098901098901,0.38606965174129354
238,2.025117739403454,0.49530999771219403
239,2.1773940345368916,0.41364296081277213
240,2.1585557299843012,0.49500185116623474
241,2.4709576138147566,0.5669515669515669
242,2.326530612244898,0.44920174165457183
243,2.416012558869702,0.6283391405342624
244,2.182103610675039,0.38504864311315923
245,2.185243328100471,0.5541579315164221
246,2.196232339089482,0.35374149659863946
247,2.1554160125588697,0.2926829268292683
248,2.0518053375196232,0.2968036529680365
249,2.279434850863422,0.36185383244206776
250,2.196232339089482,0.3599114064230343
251,2.30298273155416,0.45714285714285713
252,2.106750392464678,0.41107594936708863
253,2.1381475667189953,0.5120325805257312
254,2.411302982731554,0.5806451612903226
255,2.2731554160125587,0.37967914438502676
256,2.368916797488226,0.45614035087719296
257,2.291993720565149,0.41120507399577166
258,2.2527472527472527,0.4906015037593985
259,2.0816326530612246,0.4708180708180708
260,2.133437990580848,0.48329979879275653
261,2.152276295133438,0.4977168949771689
262,2.1240188383045524,0.4820987654320988
263,2.0423861852433283,0.45595959595959595
264,2.268445839874411,0.6285714285714286
265,2.2967032967032965,0.5354609929078015
266,2.1240188383045524,0.43650499814883376
267,2.1397174254317113,0.5375939849624061
268,2.119309262166405,0.45912653975363943
269,2.1240188383045524,0.5137006925624812
270,2.1538461538461537,0.4862653419053185
271,2.122448979591837,0.4679012345679012
272,2.0800627943485086,0.2764876632801161
273,2.368916797488226,0.6588235294117647
274,2.1915227629513345,0.531328320802005
275,1.9638932496075354,0.38014686598478886
276,2.0047095761381475,0.2361111111111111
277,2.0078492935635794,0.3763440860215054
278,2.073783359497645,0.43380281690140843
279,2.161695447409733,0.5375586854460094
280,2.120879120879121,0.4794520547945205
281,2.1036106750392465,0.4868609651218347
282,2.095761381475667,0.45538689374305813
283,2.1459968602825747,0.4465225014611338
284,2.171114599686028,0.47352647352647353
285,2.1381475667189953,0.5338144881047848
286,1.932496075353218,0.37216676453317676
287,2.1255886970172684,0.28156748911465895
288,2.271585557299843,0.4371584699453552
289,2.17425431711146,0.4027322404371585
290,2.291993720565149,0.43636363636363634
291,2.0078492935635794,0.42923704135119395
292,2.108320251177394,0.3958333333333333
293,2.3359497645211933,0.46218487394957986
294,2.2025117739403455,0.25101214574898784
295,2.2653061224489797,0.292358803986711
296,2.06436420722135,0.49474747474747477
297,2.160125588697017,0.2634521313766597
298,2.0486656200941917,0.4898192633264699
299,2.293563579277865,0.2332859174964438
300,2.414442700156986,0.584873949579832
301,2.268445839874411,0.3953488372093023
302,2.185243328100471,0.4591651542649728
303,2.043956043956044,0.48474695820842884
304,2.291993720565149,0.6067755595886267
305,2.232339089481947,0.41320864991233197
306,2.499215070643642,0.329004329004329
307,2.5714285714285716,0.3333333333333333
308,2.014128728414443,0.43373737373737375
309,1.9811616954474098,0.4587601078167116
310,2.6357927786499213,0.43859649122807015
311,2.5682888540031397,0.36333333333333334
312,2.4615384615384617,0.35327635327635326
313,2.290423861852433,0.28678678678678676
314,2.41287284144427,0.4266666666666667
315,2.2762951334379906,0.28378378378378377
316,2.618524332810047,0.3157894736842105
317,2.543171114599686,0.35327635327635326
318,2.3830455259026686,0.26153846153846155
319,2.610675039246468,0.4358974358974359
320,2.3971742543171115,0.4021505376344086
321,2.5667189952904237,0.2631578947368421
322,2.2621664050235477,0.1724137931034483
323,2.4505494505494507,0.22826086956521738
324,2.2998430141287285,0.21149425287356322
325,2.508634222919937,0.21212121212121213
326,2.6766091051805336,0.2967032967032967
327,1.9921507064364208,0.47258225324027914
328,1.891679748822606,0.38237136465324384
329,2.0910518053375196,0.455044612216884
330,1.8524332810047095,0.3501349570020714
331,1.9356357927786498,0.4185069773743395
332,1.9638932496075354,0.40711354309165526
333,2.0047095761381475,0.41394279877425944
334,1.9638932496075354,0.4371900826446281
335,2.1805337519623236,0.3721311475409836
336,2.4960753532182105,0.6006006006006006
337,2.3877551020408165,0.4782608695652174
338,2.131868131868132,0.3448581560283688
339,2.032967032967033,0.24381926683716965
340,2.282574568288854,0.4909090909090909
341,2.205651491365777,0.49142857142857144
342,2.3987441130298275,0.45161290322580644
343,2.381475667189953,0.48403361344537815
344,2.0188383045525904,0.47948131197559113
345,2.014128728414443,0.4222768222768223
346,1.9277864992150706,0.4206577595066804
347,2.020408163265306,0.4284712482468443
348,2.097331240188383,0.4670807453416149
349,2.207221350078493,0.5467532467532468
350,1.8932496075353218,0.3755408388520971
351,2.025117739403454,0.40283440108716756
352,2.0565149136577707,0.5115534202699611
353,1.9858712715855573,0.432
354,2.185243328100471,0.4751984126984127
355,2.2150706436420724,0.3945578231292517
356,1.8979591836734695,0.3788269693842449
357,2.072213500784929,0.5471444568868981
358,2.072213500784929,0.4785225718194254
359,2.106750392464678,0.5201636469900643
360,2.131868131868132,0.5043269230769231
361,2.097331240188383,0.4257006874669487
362,2.0549450549450547,0.4212121212121212
363,2.4332810047095763,0.30423280423280424
364,2.073783359497645,0.45504706264199934
365,2.0062794348508635,0.45369785082174463
366,2.4725274725274726,0.35968379446640314
367,2.2119309262166404,0.5389830508474577
368,2.0376766091051803,0.4432234432234432
369,2.183673469387755,0.4919011082693947
370,2.2103610675039245,0.5799533799533799
371,2.061224489795918,0.42943037974683546
372,2.3014128728414445,0.6301020408163265
373,2.1287284144427003,0.4697530864197531
374,2.1491365777080063,0.4993894993894994
375,2.122448979591837,0.43445378151260505
376,2.290423861852433,0.6329849012775842
377,2.1255886970172684,0.5332684193443687
378,2.3422291993720563,0.3399014778325123
379,2.230769230769231,0.5213137665967854
380,2.436420722135008,0.5320056899004267
381,2.291993720565149,0.5053191489361702
382,2.5918367346938775,0.3216374269005848
383,2.130298273155416,0.4853625170998632
384,2.437990580847724,0.7023172905525846
385,2.106750392464678,0.45263157894736844
386,2.357927786499215,0.3865546218487395
387,2.1789638932496076,0.4303030303030303
388,2.535321821036107,0.2761904761904762
389,2.5039246467817895,0.25146198830409355
390,2.8618524332810047,0.2857142857142857
391,2.1255886970172684,0.3519125683060109
392,2.2480376766091053,0.5694117647058824
393,2.1459968602825747,0.5027341079972659
394,2.2229199372056514,0.5476329631794272
395,2.2762951334379906,0.5490196078431373
396,2.098901098901099,0.42512908777969016
397,1.932496075353218,0.40610021786492373
398,2.0062794348508635,0.4633699633699634
399,1.989010989010989,0.41297935103244837
400,1.9042386185243327,0.3968211920529801
401,2.021978021978022,0.4739904778698642
402,2.2888540031397175,0.45918367346938777
403,1.9984301412872842,0.44186882300089847
404,2.194662480376766,0.4651898734177215
405,1.9952904238618525,0.4485006518904824
406,2.1491365777080063,0.5133333333333333
407,1.9481946624803768,0.4476864132036546
408,2.3343799058084773,0.49603384452670546
409,2.356357927786499,0.5641025641025641
410,2.0486656200941917,0.4529391777098199
411,2.1569858712715857,0.5257312106627176
412,1.9905808477237048,0.4298292902066487
413,2.9419152276295133,0.8333333333333334
414,2.012558869701727,0.42246642246642246
415,2.21978021978022,0.4776470588235294
416,1.8430141287284145,0.35325304854957207
417,2.4065934065934065,0.3541666666666667
418,1.902668759811617,0.3512136649685346
419,2.1507064364207222,0.510261569416499
420,2.135007849293564,0.43573988735279057
421,1.9058084772370487,0.3793826790530416
422,2.572998430141287,0.28888888888888886
423,2.2511773940345368,0.4883720930232558
424,2.536891679748823,0.27450980392156865
425,2.1444270015698588,0.3072463768115942
426,2.411302982731554,0.22529644268774704
427,2.207221350078493,0.33728813559322035
428,2.1475667189952903,0.30491803278688523
429,2.2778649921507066,0.24
430,2.141287284144427,0.5623376623376624
431,2.036106750392465,0.2638414217361586
432,2.197802197802198,0.35658914728682173
433,2.1664050235478807,0.4414141414141414
434,2.062794348508634,0.3485915492957746
435,2.2119309262166404,0.23908045977011494
436,2.0486656200941917,0.45926563396442915
437,2.467817896389325,0.20952380952380953
438,2.3124018838304554,0.3475609756097561
439,2.161695447409733,0.2982456140350877
440,2.4709576138147566,0.5428571428571428
441,2.30298273155416,0.2619047619047619
442,2.182103610675039,0.3139784946236559
443,2.2260596546310834,0.3029871977240398
444,2.1648351648351647,0.45701357466063347
445,2.260596546310832,0.25546218487394956
446,2.281004709576138,0.3257918552036199
447,2.072213500784929,0.4149184149184149
448,2.1554160125588697,0.2222222222222222
449,2.1679748822605966,0.1870967741935484
450,2.120879120879121,0.5596760443307758
451,2.141287284144427,0.21262699564586357
452,1.9309262166405023,0.4080776291633884
453,2.098901098901099,0.48931044866004214
454,2.1381475667189953,0.4370748299319728
455,2.1145996860282574,0.5252802562342713
456,2.315541601255887,0.4095238095238095
457,2.142857142857143,0.5078247261345853
458,2.17425431711146,0.3807909604519774
459,2.1177394034536894,0.30550514216575925
460,2.2872841444270016,0.5331010452961672
461,2.163265306122449,0.3773784355179704
462,2.120879120879121,0.5
463,2.097331240188383,0.5320987654320988
464,2.2025117739403455,0.5063424947145877
465,1.9733124018838304,0.43640178337267244
466,2.475667189952904,0.3371794871794872
467,2.510204081632653,0.3225806451612903
468,2.6499215070643642,0.27485380116959063
469,2.7001569858712715,0.3333333333333333
470,2.434850863422292,0.33497536945812806
471,2.489795918367347,0.3557312252964427
472,2.1365777080062793,0.44169787765293383
473,2.1020408163265305,0.4582560296846011
474,2.1789638932496076,0.5429984779299848
475,2.1444270015698588,0.5700280112044818
476,2.131868131868132,0.49045045045045044
477,2.0455259026687598,0.42001668056713926
478,2.2433281004709578,0.5797814207650274
479,2.0690737833594977,0.4773737373737374
480,2.108320251177394,0.5028011204481793
481,1.9748822605965464,0.4178075445681079
482,1.8492935635792778,0.35495716034271724
483,2.2448979591836733,0.5777777777777777
484,2.3343799058084773,0.47692307692307695
485,1.8555729984301412,0.3720496894409938
486,2.306122448979592,0.4930612244897959
487,2.2731554160125587,0.4874551971326165
488,1.9403453689167975,0.3822570123939987
489,2.2448979591836733,0.4777327935222672
490,2.36734693877551,0.36186186186186187
491,1.8854003139717426,0.4028635346756152
492,2.1036106750392465,0.42042606516290726
493,2.0832025117739406,0.4418018018018018
494,1.8932496075353218,0.37460787730916695
495,2.062794348508634,0.39893211289092295
496,1.9481946624803768,0.382816140154692
497,2.061224489795918,0.44514851485148516
498,2.3343799058084773,0.35984848484848486
499,2.230769230769231,0.21937321937321938
500,1.9544740973312402,0.3697187791550047
501,1.9623233908948194,0.3287893541058098
502,2.100470957613815,0.49033437826541276
503,2.06436420722135,0.356935817805383
504,2.025117739403454,0.41421736158578265
505,2.009419152276295,0.3936461182411109
506,2.1805337519623236,0.44389233954451346
507,2.065934065934066,0.4534242129178838
508,2.0172684458398744,0.21804511278195488
509,2.0910518053375196,0.4209702660406886
510,1.9481946624803768,0.34304029304029304
511,2.1051805337519625,0.4930379746835443
512,2.6279434850863423,0.2867647058823529
513,1.9858712715855573,0.4409400123685838
514,2.1993720565149135,0.27195121951219514
515,2.268445839874411,0.252361673414305
516,2.2778649921507066,0.2056451612903226
517,2.3014128728414445,0.2222222222222222
518,2.5824175824175826,0.23076923076923078
519,2.436420722135008,0.3176470588235294
520,2.857142857142857,0.42857142857142855
521,2.097331240188383,0.36875
522,2.6671899529042387,0.40350877192982454
523,2.169544740973312,0.24751066856330015
524,2.693877551020408,0.4230769230769231
525,2.5164835164835164,0.38181818181818183
526,2.4411302982731553,0.3684210526315789
527,2.1161695447409734,0.3466312056737589
528,2.043956043956044,0.3796078431372549
529,2.4474097331240188,0.2792022792022792
530,2.36734693877551,0.21428571428571427
531,2.63265306122449,0.3761904761904762
532,2.0298273155416013,0.45352743561030234
533,2.6389324960753533,0.16666666666666666
534,2.5416012558869703,0.21978021978021978
535,2.8948194662480375,0.3333333333333333
536,2.120879120879121,0.4548872180451128
537,2.3751962323390896,0.477124183006536
538,2.293563579277865,0.3046153846153846
539,2.1381475667189953,0.37176799440950387
540,2.6483516483516483,0.4264705882352941
541,2.6546310832025117,0.36363636363636365
542,2.802197802197802,0.2727272727272727
543,2.142857142857143,0.2211764705882353
544,2.0675039246467817,0.24539069359086918
545,2.1789638932496076,0.2811594202898551
546,2.0282574568288854,0.23030303030303031
547,2.3453689167974883,0.3353658536585366
548,2.318681318681319,0.3378151260504202
549,1.9905808477237048,0.2965030855127828
550,2.1507064364207222,0.2901484480431849
551,2.142857142857143,0.4283717679944095
552,2.1271585557299844,0.3728813559322034
553,2.161695447409733,0.4172714078374456
554,2.084772370486656,0.20609756097560974
555,2.1538461538461537,0.2644110275689223
556,2.163265306122449,0.25806451612903225
557,2.001569858712716,0.27181385510312006
558,2.2433281004709578,0.28095238095238095
559,2.1507064364207222,0.2668475802804161
560,2.076923076923077,0.24705882352941178
561,2.2653061224489797,0.23784355179704017
562,2.098901098901099,0.26109936575052856
563,2.2150706436420724,0.3431372549019608
564,2.0518053375196232,0.3375
565,2.1648351648351647,0.3101449275362319
566,2.032967032967033,0.2525974025974026
567,2.23861852433281,0.33
568,2.2998430141287285,0.47297297297297297
569,2.0408163265306123,0.22783687943262412
570,2.087912087912088,0.2793709528214616
571,2.4081632653061225,0.3954022988505747
572,2.1444270015698588,0.24774774774774774
573,2.32967032967033,0.33048433048433046
574,2.4207221350078494,0.353968253968254
575,2.1773940345368916,0.28045977011494255
576,2.108320251177394,0.30064754856614245
577,2.0706436420722136,0.24132730015082957
578,2.182103610675039,0.24363233665559247
579,2.313971742543171,0.2508503401360544
580,1.9968602825745683,0.3539873780837636
581,2.2982731554160125,0.29365079365079366
582,2.489795918367347,0.28835978835978837
583,2.576138147566719,0.25833333333333336
584,2.4427001569858713,0.3593073593073593
585,2.5039246467817895,0.2620689655172414
586,2.6577708006279437,0.24761904761904763
587,2.456828885400314,0.48188405797101447
588,2.5070643642072215,0.25925925925925924
589,2.427001569858713,0.3007246376811594
590,2.025117739403454,0.4146520146520147
591,2.1648351648351647,0.35430157261794637
592,2.6656200941915227,0.3333333333333333
593,2.368916797488226,0.3374384236453202
594,2.1444270015698588,0.1949579831932773
595,2.4725274725274726,0.2554112554112554
596,2.1051805337519625,0.32092198581560283
597,2.1444270015698588,0.4477503628447025
598,2.0784929356357926,0.4731457800511509
599,2.1805337519623236,0.5009615384615385
600,2.122448979591837,0.4029613960867266
601,2.2982731554160125,0.5629251700680272
602,2.0502354788069073,0.36295283663704714
603,2.1789638932496076,0.5306122448979592
604,2.0549450549450547,0.36912254720473897
605,2.0580847723704867,0.36875
606,2.315541601255887,0.5502040816326531
607,2.1475667189952903,0.4820017559262511
608,2.3092621664050235,0.5515151515151515
609,2.1020408163265305,0.27439024390243905
610,2.1287284144427003,0.49491525423728816
611,2.0706436420722136,0.41904761904761906
612,2.131868131868132,0.48350877192982455
613,2.2558869701726842,0.5760743321718932
614,2.0,0.3715396934339968
615,2.227629513343799,0.49927431059506533
616,2.21978021978022,0.5661424606845513
617,2.2731554160125587,0.5394957983193277
618,2.2354788069073783,0.46565656565656566
619,2.0408163265306123,0.40179968701095464
620,2.084772370486656,0.357981220657277
621,1.9215070643642072,0.33845315904139434
622,1.9277864992150706,0.39434737923946556
623,1.8963893249607535,0.3742181540808543
624,2.2135007849293564,0.48787878787878786
625,2.171114599686028,0.416491963661775
626,2.3532182103610677,0.3188405797101449
627,2.259026687598116,0.3778966131907308
628,2.0,0.42455445544554454
629,1.8492935635792778,0.3489608982566729
630,1.934065934065934,0.39280523255813954
631,2.0518053375196232,0.3614663256606991
632,2.3076923076923075,0.33277310924369746
633,2.1868131868131866,0.2857142857142857
634,2.218210361067504,0.23809523809523808
635,2.194662480376766,0.43658536585365854
636,2.511773940345369,0.4152046783625731
637,2.318681318681319,0.3903381642512077
